transform,train_acc,val_acc,train_loss,val_loss
resizedcrop_hor_ver_flip,0.8053014874458313,0.7890965938568115,0.5438400506973267,0.5890082120895386
resizedcrop_cutout,0.8091740608215332,0.7934579253196716,0.5330585837364197,0.5809358358383179
hor_ver_flip_cutout,0.8332109451293945,0.8037382960319519,0.47200971841812134,0.5557577013969421
resizedcrop_hor_ver_flip_cutout,0.7970888614654541,0.8009345531463623,0.557115375995636,0.5778752565383911
