transform,train_acc,val_acc,train_loss,val_loss
resizedcrop_hor_ver_flip_cutout,0.9997996687889099,0.7975077629089355,0.013018478639423847,0.808021605014801
resizedcrop_cutout_hor_ver_flip,1.0,0.7803738117218018,0.005002986639738083,0.9548346400260925
hor_ver_flip_resizedcrop_cutout,0.9997329115867615,0.7897196412086487,0.006134312134236097,0.8598237037658691
hor_ver_flip_cutout_resizedcrop,0.9999332427978516,0.7853582501411438,0.0047165947034955025,0.9449629187583923
cutout_resizedcrop_hor_ver_flip,1.0,0.7869158983230591,0.0048959036357700825,0.9152572154998779
cutout_hor_ver_flip_resizedcrop,0.9998664855957031,0.7903426885604858,0.005129946395754814,0.9170663952827454
